run_id,task_id,agent_id,model_id,model_family,label,seg,n_frag_total,n_steps_total
20250822_mini-v1.9.1_glm-4.5/django__django-12273,django__django-12273,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,all_sent,1323,93
20250822_mini-v1.9.1_glm-4.5/django__django-13401,django__django-13401,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,all_sent,818,67
20250822_mini-v1.9.1_glm-4.5/django__django-13925,django__django-13925,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,all_sent,866,76
20250822_mini-v1.9.1_glm-4.5/django__django-13933,django__django-13933,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,all_sent,413,41
20250822_mini-v1.9.1_glm-4.5/django__django-14311,django__django-14311,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,all_sent,600,62
20250822_mini-v1.9.1_glm-4.5/django__django-15022,django__django-15022,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,all_sent,445,33
20250822_mini-v1.9.1_glm-4.5/django__django-15554,django__django-15554,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,all_sent,1001,78
20250822_mini-v1.9.1_glm-4.5/django__django-15563,django__django-15563,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,all_sent,566,50
20250822_mini-v1.9.1_glm-4.5/django__django-16032,django__django-16032,mini-swe-agent-1.9.1,GLM-4.5,zhipu,1,all_sent,755,64
20250822_mini-v1.9.1_glm-4.5/django__django-16145,django__django-16145,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,all_sent,398,31
20250822_mini-v1.9.1_glm-4.5/django__django-7530,django__django-7530,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,all_sent,373,24
20250822_mini-v1.9.1_glm-4.5/matplotlib__matplotlib-25775,matplotlib__matplotlib-25775,mini-swe-agent-1.9.1,GLM-4.5,zhipu,0,all_sent,524,60
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-10914,django__django-10914,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,all_sent,573,57
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-11555,django__django-11555,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,all_sent,1109,90
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-12039,django__django-12039,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,all_sent,548,42
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-12193,django__django-12193,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,all_sent,471,52
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-13128,django__django-13128,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,all_sent,549,49
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-14122,django__django-14122,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,all_sent,499,51
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-15563,django__django-15563,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,all_sent,620,58
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-15629,django__django-15629,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,all_sent,587,57
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-16263,django__django-16263,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,all_sent,681,43
20250929_mini-v1.13.3_sonnet-4-5-20250929/django__django-16560,django__django-16560,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,all_sent,556,50
20250929_mini-v1.13.3_sonnet-4-5-20250929/matplotlib__matplotlib-24177,matplotlib__matplotlib-24177,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,all_sent,888,91
20250929_mini-v1.13.3_sonnet-4-5-20250929/psf__requests-1724,psf__requests-1724,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,all_sent,411,47
20250929_mini-v1.13.3_sonnet-4-5-20250929/scikit-learn__scikit-learn-10844,scikit-learn__scikit-learn-10844,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,all_sent,404,38
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8056,sphinx-doc__sphinx-8056,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,all_sent,747,63
20250929_mini-v1.13.3_sonnet-4-5-20250929/sphinx-doc__sphinx-8621,sphinx-doc__sphinx-8621,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,all_sent,444,25
20250929_mini-v1.13.3_sonnet-4-5-20250929/sympy__sympy-20428,sympy__sympy-20428,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,1,all_sent,450,43
20250929_mini-v1.13.3_sonnet-4-5-20250929/sympy__sympy-24443,sympy__sympy-24443,mini-swe-agent-1.13.3,claude-sonnet-4-5-20250929,anthropic,0,all_sent,640,58
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/astropy__astropy-12907,astropy__astropy-12907,mini-swe-agent-1.15.0,gemini-3-pro-preview,google,0,all_sent,367,20
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/astropy__astropy-14182,astropy__astropy-14182,mini-swe-agent-1.15.0,gemini-3-pro-preview,google,1,all_sent,532,25
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-12304,django__django-12304,mini-swe-agent-1.15.0,gemini-3-pro-preview,google,0,all_sent,501,43
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-13158,django__django-13158,mini-swe-agent-1.15.0,gemini-3-pro-preview,google,0,all_sent,488,44
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-13195,django__django-13195,mini-swe-agent-1.15.0,gemini-3-pro-preview,google,1,all_sent,806,27
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-13343,django__django-13343,mini-swe-agent-1.15.0,gemini-3-pro-preview,google,0,all_sent,544,34
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-13516,django__django-13516,mini-swe-agent-1.15.0,gemini-3-pro-preview,google,0,all_sent,348,26
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-13807,django__django-13807,mini-swe-agent-1.15.0,gemini-3-pro-preview,google,0,all_sent,450,36
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-14155,django__django-14155,mini-swe-agent-1.15.0,gemini-3-pro-preview,google,1,all_sent,693,22
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-14311,django__django-14311,mini-swe-agent-1.15.0,gemini-3-pro-preview,google,0,all_sent,724,55
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-14349,django__django-14349,mini-swe-agent-1.15.0,gemini-3-pro-preview,google,0,all_sent,1443,92
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-14376,django__django-14376,mini-swe-agent-1.15.0,gemini-3-pro-preview,google,0,all_sent,453,30
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-15103,django__django-15103,mini-swe-agent-1.15.0,gemini-3-pro-preview,google,0,all_sent,307,24
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-15916,django__django-15916,mini-swe-agent-1.15.0,gemini-3-pro-preview,google,1,all_sent,634,33
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/django__django-16454,django__django-16454,mini-swe-agent-1.15.0,gemini-3-pro-preview,google,0,all_sent,829,41
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/psf__requests-1766,psf__requests-1766,mini-swe-agent-1.15.0,gemini-3-pro-preview,google,0,all_sent,287,25
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/psf__requests-5414,psf__requests-5414,mini-swe-agent-1.15.0,gemini-3-pro-preview,google,0,all_sent,808,50
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/pydata__xarray-6461,pydata__xarray-6461,mini-swe-agent-1.15.0,gemini-3-pro-preview,google,0,all_sent,938,32
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/pytest-dev__pytest-6202,pytest-dev__pytest-6202,mini-swe-agent-1.15.0,gemini-3-pro-preview,google,0,all_sent,513,45
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/pytest-dev__pytest-7324,pytest-dev__pytest-7324,mini-swe-agent-1.15.0,gemini-3-pro-preview,google,0,all_sent,586,37
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/scikit-learn__scikit-learn-13779,scikit-learn__scikit-learn-13779,mini-swe-agent-1.15.0,gemini-3-pro-preview,google,0,all_sent,396,25
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/sympy__sympy-13551,sympy__sympy-13551,mini-swe-agent-1.15.0,gemini-3-pro-preview,google,0,all_sent,626,28
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/sympy__sympy-13878,sympy__sympy-13878,mini-swe-agent-1.15.0,gemini-3-pro-preview,google,1,all_sent,1378,91
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/sympy__sympy-13974,sympy__sympy-13974,mini-swe-agent-1.15.0,gemini-3-pro-preview,google,0,all_sent,1170,61
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/sympy__sympy-19495,sympy__sympy-19495,mini-swe-agent-1.15.0,gemini-3-pro-preview,google,0,all_sent,759,31
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/sympy__sympy-20438,sympy__sympy-20438,mini-swe-agent-1.15.0,gemini-3-pro-preview,google,1,all_sent,816,60
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/sympy__sympy-22080,sympy__sympy-22080,mini-swe-agent-1.15.0,gemini-3-pro-preview,google,1,all_sent,1210,80
20251118_mini-v1.15.0_gemini-3-pro-preview-20251118/sympy__sympy-22714,sympy__sympy-22714,mini-swe-agent-1.15.0,gemini-3-pro-preview,google,0,all_sent,460,38
20251124_mini-v1.17.0_minimax-m2/astropy__astropy-14369,astropy__astropy-14369,mini-swe-agent-1.17.0,minimax-m2,minimax,0,all_sent,1742,134
20251124_mini-v1.17.0_minimax-m2/django__django-11119,django__django-11119,mini-swe-agent-1.17.0,minimax-m2,minimax,0,all_sent,575,41
20251124_mini-v1.17.0_minimax-m2/django__django-11728,django__django-11728,mini-swe-agent-1.17.0,minimax-m2,minimax,1,all_sent,418,31
20251124_mini-v1.17.0_minimax-m2/django__django-11964,django__django-11964,mini-swe-agent-1.17.0,minimax-m2,minimax,1,all_sent,2359,232
20251124_mini-v1.17.0_minimax-m2/django__django-12125,django__django-12125,mini-swe-agent-1.17.0,minimax-m2,minimax,1,all_sent,660,47
20251124_mini-v1.17.0_minimax-m2/django__django-13109,django__django-13109,mini-swe-agent-1.17.0,minimax-m2,minimax,0,all_sent,687,72
20251124_mini-v1.17.0_minimax-m2/django__django-13212,django__django-13212,mini-swe-agent-1.17.0,minimax-m2,minimax,1,all_sent,1116,109
20251124_mini-v1.17.0_minimax-m2/django__django-13512,django__django-13512,mini-swe-agent-1.17.0,minimax-m2,minimax,0,all_sent,683,62
20251124_mini-v1.17.0_minimax-m2/django__django-14017,django__django-14017,mini-swe-agent-1.17.0,minimax-m2,minimax,0,all_sent,1231,72
20251124_mini-v1.17.0_minimax-m2/django__django-14140,django__django-14140,mini-swe-agent-1.17.0,minimax-m2,minimax,0,all_sent,869,75
20251124_mini-v1.17.0_minimax-m2/django__django-15315,django__django-15315,mini-swe-agent-1.17.0,minimax-m2,minimax,1,all_sent,8901,108
20251124_mini-v1.17.0_minimax-m2/django__django-15375,django__django-15375,mini-swe-agent-1.17.0,minimax-m2,minimax,0,all_sent,1773,78
20251124_mini-v1.17.0_minimax-m2/django__django-15380,django__django-15380,mini-swe-agent-1.17.0,minimax-m2,minimax,1,all_sent,1627,125
20251124_mini-v1.17.0_minimax-m2/matplotlib__matplotlib-24627,matplotlib__matplotlib-24627,mini-swe-agent-1.17.0,minimax-m2,minimax,0,all_sent,500,42
20251124_mini-v1.17.0_minimax-m2/pylint-dev__pylint-4551,pylint-dev__pylint-4551,mini-swe-agent-1.17.0,minimax-m2,minimax,1,all_sent,779,64
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-7236,pytest-dev__pytest-7236,mini-swe-agent-1.17.0,minimax-m2,minimax,0,all_sent,1035,63
20251124_mini-v1.17.0_minimax-m2/pytest-dev__pytest-7521,pytest-dev__pytest-7521,mini-swe-agent-1.17.0,minimax-m2,minimax,0,all_sent,557,45
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-10844,scikit-learn__scikit-learn-10844,mini-swe-agent-1.17.0,minimax-m2,minimax,0,all_sent,361,29
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-13439,scikit-learn__scikit-learn-13439,mini-swe-agent-1.17.0,minimax-m2,minimax,0,all_sent,601,52
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-14087,scikit-learn__scikit-learn-14087,mini-swe-agent-1.17.0,minimax-m2,minimax,1,all_sent,1418,89
20251124_mini-v1.17.0_minimax-m2/scikit-learn__scikit-learn-26194,scikit-learn__scikit-learn-26194,mini-swe-agent-1.17.0,minimax-m2,minimax,1,all_sent,824,70
20251124_mini-v1.17.0_minimax-m2/sphinx-doc__sphinx-7462,sphinx-doc__sphinx-7462,mini-swe-agent-1.17.0,minimax-m2,minimax,1,all_sent,450,34
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-13551,sympy__sympy-13551,mini-swe-agent-1.17.0,minimax-m2,minimax,0,all_sent,992,41
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-14248,sympy__sympy-14248,mini-swe-agent-1.17.0,minimax-m2,minimax,1,all_sent,1765,149
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-24443,sympy__sympy-24443,mini-swe-agent-1.17.0,minimax-m2,minimax,0,all_sent,835,62
20251124_mini-v1.17.0_minimax-m2/sympy__sympy-24539,sympy__sympy-24539,mini-swe-agent-1.17.0,minimax-m2,minimax,0,all_sent,311,21
20251201_mini-v1.17.1_glm-4.6/astropy__astropy-8707,astropy__astropy-8707,mini-swe-agent-1.17.1,glm-4.6,zhipu,1,all_sent,480,57
20251201_mini-v1.17.1_glm-4.6/django__django-11555,django__django-11555,mini-swe-agent-1.17.1,glm-4.6,zhipu,0,all_sent,858,101
20251201_mini-v1.17.1_glm-4.6/django__django-13028,django__django-13028,mini-swe-agent-1.17.1,glm-4.6,zhipu,0,all_sent,465,48
20251201_mini-v1.17.1_glm-4.6/django__django-15037,django__django-15037,mini-swe-agent-1.17.1,glm-4.6,zhipu,0,all_sent,600,35
20251201_mini-v1.17.1_glm-4.6/django__django-15973,django__django-15973,mini-swe-agent-1.17.1,glm-4.6,zhipu,1,all_sent,869,121
20251201_mini-v1.17.1_glm-4.6/django__django-16454,django__django-16454,mini-swe-agent-1.17.1,glm-4.6,zhipu,0,all_sent,421,32
20251201_mini-v1.17.1_glm-4.6/django__django-16560,django__django-16560,mini-swe-agent-1.17.1,glm-4.6,zhipu,1,all_sent,697,75
20251201_mini-v1.17.1_glm-4.6/matplotlib__matplotlib-13989,matplotlib__matplotlib-13989,mini-swe-agent-1.17.1,glm-4.6,zhipu,0,all_sent,450,39
20251201_mini-v1.17.1_glm-4.6/matplotlib__matplotlib-20488,matplotlib__matplotlib-20488,mini-swe-agent-1.17.1,glm-4.6,zhipu,1,all_sent,523,43
20251201_mini-v1.17.1_glm-4.6/psf__requests-1766,psf__requests-1766,mini-swe-agent-1.17.1,glm-4.6,zhipu,1,all_sent,274,26
20251201_mini-v1.17.1_glm-4.6/pytest-dev__pytest-7490,pytest-dev__pytest-7490,mini-swe-agent-1.17.1,glm-4.6,zhipu,1,all_sent,1054,132
20251201_mini-v1.17.1_glm-4.6/scikit-learn__scikit-learn-12682,scikit-learn__scikit-learn-12682,mini-swe-agent-1.17.1,glm-4.6,zhipu,1,all_sent,928,129
20251201_mini-v1.17.1_glm-4.6/sphinx-doc__sphinx-8035,sphinx-doc__sphinx-8035,mini-swe-agent-1.17.1,glm-4.6,zhipu,0,all_sent,531,62
20251201_mini-v1.17.1_glm-4.6/sphinx-doc__sphinx-8551,sphinx-doc__sphinx-8551,mini-swe-agent-1.17.1,glm-4.6,zhipu,1,all_sent,507,2
20251201_mini-v1.17.1_glm-4.6/sympy__sympy-12096,sympy__sympy-12096,mini-swe-agent-1.17.1,glm-4.6,zhipu,0,all_sent,839,70
20251201_mini-v1.17.1_glm-4.6/sympy__sympy-15349,sympy__sympy-15349,mini-swe-agent-1.17.1,glm-4.6,zhipu,0,all_sent,399,31
20251201_mini-v1.17.1_glm-4.6/sympy__sympy-16450,sympy__sympy-16450,mini-swe-agent-1.17.1,glm-4.6,zhipu,0,all_sent,460,31
20251201_mini-v1.17.1_glm-4.6/sympy__sympy-21612,sympy__sympy-21612,mini-swe-agent-1.17.1,glm-4.6,zhipu,1,all_sent,1149,102
20251209_mini-v1.17.2_devstral-2512/django__django-11066,django__django-11066,mini-swe-agent-1.17.2,devstral-2512,mistral,0,all_sent,302,15
20251209_mini-v1.17.2_devstral-2512/django__django-11433,django__django-11433,mini-swe-agent-1.17.2,devstral-2512,mistral,1,all_sent,598,70
20251209_mini-v1.17.2_devstral-2512/django__django-12155,django__django-12155,mini-swe-agent-1.17.2,devstral-2512,mistral,0,all_sent,722,32
20251209_mini-v1.17.2_devstral-2512/django__django-13344,django__django-13344,mini-swe-agent-1.17.2,devstral-2512,mistral,1,all_sent,972,108
20251209_mini-v1.17.2_devstral-2512/django__django-13346,django__django-13346,mini-swe-agent-1.17.2,devstral-2512,mistral,0,all_sent,791,81
20251209_mini-v1.17.2_devstral-2512/django__django-13821,django__django-13821,mini-swe-agent-1.17.2,devstral-2512,mistral,0,all_sent,550,61
20251209_mini-v1.17.2_devstral-2512/django__django-14539,django__django-14539,mini-swe-agent-1.17.2,devstral-2512,mistral,0,all_sent,950,128
20251209_mini-v1.17.2_devstral-2512/django__django-15128,django__django-15128,mini-swe-agent-1.17.2,devstral-2512,mistral,1,all_sent,572,68
20251209_mini-v1.17.2_devstral-2512/django__django-15280,django__django-15280,mini-swe-agent-1.17.2,devstral-2512,mistral,0,all_sent,1513,141
20251209_mini-v1.17.2_devstral-2512/django__django-15731,django__django-15731,mini-swe-agent-1.17.2,devstral-2512,mistral,0,all_sent,468,35
20251209_mini-v1.17.2_devstral-2512/pytest-dev__pytest-7236,pytest-dev__pytest-7236,mini-swe-agent-1.17.2,devstral-2512,mistral,0,all_sent,677,65
20251209_mini-v1.17.2_devstral-2512/scikit-learn__scikit-learn-12682,scikit-learn__scikit-learn-12682,mini-swe-agent-1.17.2,devstral-2512,mistral,1,all_sent,1086,122
20251209_mini-v1.17.2_devstral-2512/scikit-learn__scikit-learn-14087,scikit-learn__scikit-learn-14087,mini-swe-agent-1.17.2,devstral-2512,mistral,0,all_sent,839,69
20251209_mini-v1.17.2_devstral-2512/scikit-learn__scikit-learn-14983,scikit-learn__scikit-learn-14983,mini-swe-agent-1.17.2,devstral-2512,mistral,0,all_sent,717,97
20251209_mini-v1.17.2_devstral-2512/scikit-learn__scikit-learn-26194,scikit-learn__scikit-learn-26194,mini-swe-agent-1.17.2,devstral-2512,mistral,1,all_sent,222,2
20251209_mini-v1.17.2_devstral-2512/sphinx-doc__sphinx-9281,sphinx-doc__sphinx-9281,mini-swe-agent-1.17.2,devstral-2512,mistral,0,all_sent,880,82
20251209_mini-v1.17.2_devstral-2512/sphinx-doc__sphinx-9711,sphinx-doc__sphinx-9711,mini-swe-agent-1.17.2,devstral-2512,mistral,0,all_sent,358,20
20251209_mini-v1.17.2_devstral-2512/sympy__sympy-17318,sympy__sympy-17318,mini-swe-agent-1.17.2,devstral-2512,mistral,1,all_sent,474,45
20251209_mini-v1.17.2_devstral-2512/sympy__sympy-17630,sympy__sympy-17630,mini-swe-agent-1.17.2,devstral-2512,mistral,1,all_sent,1209,99
20251209_mini-v1.17.2_devstral-2512/sympy__sympy-24213,sympy__sympy-24213,mini-swe-agent-1.17.2,devstral-2512,mistral,0,all_sent,398,53
20251209_mini-v1.17.2_devstral-small-2512/astropy__astropy-14309,astropy__astropy-14309,mini-swe-agent-1.17.2,devstral-small-2512,mistral,0,all_sent,385,37
20251209_mini-v1.17.2_devstral-small-2512/django__django-10880,django__django-10880,mini-swe-agent-1.17.2,devstral-small-2512,mistral,1,all_sent,477,44
20251209_mini-v1.17.2_devstral-small-2512/django__django-11490,django__django-11490,mini-swe-agent-1.17.2,devstral-small-2512,mistral,0,all_sent,1114,117
20251209_mini-v1.17.2_devstral-small-2512/django__django-11555,django__django-11555,mini-swe-agent-1.17.2,devstral-small-2512,mistral,0,all_sent,1060,96
20251209_mini-v1.17.2_devstral-small-2512/django__django-12125,django__django-12125,mini-swe-agent-1.17.2,devstral-small-2512,mistral,1,all_sent,1032,79
20251209_mini-v1.17.2_devstral-small-2512/django__django-12262,django__django-12262,mini-swe-agent-1.17.2,devstral-small-2512,mistral,0,all_sent,1028,83
20251209_mini-v1.17.2_devstral-small-2512/django__django-14238,django__django-14238,mini-swe-agent-1.17.2,devstral-small-2512,mistral,0,all_sent,641,80
20251209_mini-v1.17.2_devstral-small-2512/django__django-14725,django__django-14725,mini-swe-agent-1.17.2,devstral-small-2512,mistral,1,all_sent,1041,76
20251209_mini-v1.17.2_devstral-small-2512/django__django-16032,django__django-16032,mini-swe-agent-1.17.2,devstral-small-2512,mistral,1,all_sent,10764,250
20251209_mini-v1.17.2_devstral-small-2512/django__django-16429,django__django-16429,mini-swe-agent-1.17.2,devstral-small-2512,mistral,0,all_sent,609,69
20251209_mini-v1.17.2_devstral-small-2512/django__django-16631,django__django-16631,mini-swe-agent-1.17.2,devstral-small-2512,mistral,1,all_sent,520,53
20251209_mini-v1.17.2_devstral-small-2512/matplotlib__matplotlib-24149,matplotlib__matplotlib-24149,mini-swe-agent-1.17.2,devstral-small-2512,mistral,0,all_sent,401,43
20251209_mini-v1.17.2_devstral-small-2512/matplotlib__matplotlib-24870,matplotlib__matplotlib-24870,mini-swe-agent-1.17.2,devstral-small-2512,mistral,1,all_sent,849,67
20251209_mini-v1.17.2_devstral-small-2512/matplotlib__matplotlib-25960,matplotlib__matplotlib-25960,mini-swe-agent-1.17.2,devstral-small-2512,mistral,1,all_sent,986,66
20251209_mini-v1.17.2_devstral-small-2512/pydata__xarray-3305,pydata__xarray-3305,mini-swe-agent-1.17.2,devstral-small-2512,mistral,0,all_sent,530,62
20251209_mini-v1.17.2_devstral-small-2512/pydata__xarray-6599,pydata__xarray-6599,mini-swe-agent-1.17.2,devstral-small-2512,mistral,1,all_sent,2305,155
20251209_mini-v1.17.2_devstral-small-2512/pydata__xarray-7229,pydata__xarray-7229,mini-swe-agent-1.17.2,devstral-small-2512,mistral,1,all_sent,1481,250
20251209_mini-v1.17.2_devstral-small-2512/pytest-dev__pytest-7324,pytest-dev__pytest-7324,mini-swe-agent-1.17.2,devstral-small-2512,mistral,1,all_sent,1174,74
20251209_mini-v1.17.2_devstral-small-2512/sympy__sympy-17318,sympy__sympy-17318,mini-swe-agent-1.17.2,devstral-small-2512,mistral,1,all_sent,742,69
20251209_mini-v1.17.2_devstral-small-2512/sympy__sympy-21596,sympy__sympy-21596,mini-swe-agent-1.17.2,devstral-small-2512,mistral,1,all_sent,846,90
20260217_mini-v2.0.0_gemini-3-flash-high/astropy__astropy-14369,astropy__astropy-14369,mini-swe-agent-2.0.0,gemini-3-flash-preview@high,google,1,all_sent,1376,68
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-11141,django__django-11141,mini-swe-agent-2.0.0,gemini-3-flash-preview@high,google,0,all_sent,1862,80
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-11149,django__django-11149,mini-swe-agent-2.0.0,gemini-3-flash-preview@high,google,0,all_sent,826,33
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-11163,django__django-11163,mini-swe-agent-2.0.0,gemini-3-flash-preview@high,google,0,all_sent,1078,52
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-11400,django__django-11400,mini-swe-agent-2.0.0,gemini-3-flash-preview@high,google,0,all_sent,1152,50
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-11880,django__django-11880,mini-swe-agent-2.0.0,gemini-3-flash-preview@high,google,0,all_sent,798,38
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-11999,django__django-11999,mini-swe-agent-2.0.0,gemini-3-flash-preview@high,google,0,all_sent,1715,68
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-13012,django__django-13012,mini-swe-agent-2.0.0,gemini-3-flash-preview@high,google,0,all_sent,1319,59
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-13028,django__django-13028,mini-swe-agent-2.0.0,gemini-3-flash-preview@high,google,0,all_sent,1415,60
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-13449,django__django-13449,mini-swe-agent-2.0.0,gemini-3-flash-preview@high,google,0,all_sent,1598,63
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-14170,django__django-14170,mini-swe-agent-2.0.0,gemini-3-flash-preview@high,google,1,all_sent,1432,66
20260217_mini-v2.0.0_gemini-3-flash-high/django__django-15503,django__django-15503,mini-swe-agent-2.0.0,gemini-3-flash-preview@high,google,0,all_sent,1149,48
20260217_mini-v2.0.0_gemini-3-flash-high/pydata__xarray-3151,pydata__xarray-3151,mini-swe-agent-2.0.0,gemini-3-flash-preview@high,google,0,all_sent,841,35
20260217_mini-v2.0.0_gemini-3-flash-high/pylint-dev__pylint-6903,pylint-dev__pylint-6903,mini-swe-agent-2.0.0,gemini-3-flash-preview@high,google,0,all_sent,558,24
20260217_mini-v2.0.0_gemini-3-flash-high/pylint-dev__pylint-8898,pylint-dev__pylint-8898,mini-swe-agent-2.0.0,gemini-3-flash-preview@high,google,1,all_sent,1868,73
20260217_mini-v2.0.0_gemini-3-flash-high/pytest-dev__pytest-7490,pytest-dev__pytest-7490,mini-swe-agent-2.0.0,gemini-3-flash-preview@high,google,1,all_sent,1261,48
20260217_mini-v2.0.0_gemini-3-flash-high/scikit-learn__scikit-learn-11310,scikit-learn__scikit-learn-11310,mini-swe-agent-2.0.0,gemini-3-flash-preview@high,google,0,all_sent,1271,60
20260217_mini-v2.0.0_gemini-3-flash-high/sphinx-doc__sphinx-10466,sphinx-doc__sphinx-10466,mini-swe-agent-2.0.0,gemini-3-flash-preview@high,google,0,all_sent,1073,51
20260217_mini-v2.0.0_gemini-3-flash-high/sphinx-doc__sphinx-7889,sphinx-doc__sphinx-7889,mini-swe-agent-2.0.0,gemini-3-flash-preview@high,google,0,all_sent,452,18
20260217_mini-v2.0.0_gemini-3-flash-high/sphinx-doc__sphinx-9698,sphinx-doc__sphinx-9698,mini-swe-agent-2.0.0,gemini-3-flash-preview@high,google,0,all_sent,1171,45
20260217_mini-v2.0.0_gemini-3-flash-high/sphinx-doc__sphinx-9711,sphinx-doc__sphinx-9711,mini-swe-agent-2.0.0,gemini-3-flash-preview@high,google,0,all_sent,1216,53
20260217_mini-v2.0.0_gemini-3-flash-high/sympy__sympy-14976,sympy__sympy-14976,mini-swe-agent-2.0.0,gemini-3-flash-preview@high,google,1,all_sent,1107,48
20260217_mini-v2.0.0_gemini-3-flash-high/sympy__sympy-16886,sympy__sympy-16886,mini-swe-agent-2.0.0,gemini-3-flash-preview@high,google,0,all_sent,651,37
20260217_mini-v2.0.0_gemini-3-flash-high/sympy__sympy-19637,sympy__sympy-19637,mini-swe-agent-2.0.0,gemini-3-flash-preview@high,google,0,all_sent,960,41
